,id,title,union
52,9886.0,Johnny Mnemonic,johnni mnemon a data courier liter carri a data packag insid hi head must deliv it befor he die from the burden or is kill by the yakuza in a dystopian johnni keanu reev is a data traffick who ha an implant that allow him to secur store data too sensit for regular comput network on one deliveri run he accept a packag that not onli exce the implant s safeti limit and will kill him if the data is not remov in time but also contain inform far more import and valuabl than he had ever imagin on a race against time he must avoid the assassin sent to kill him and remov the data befor it too end hi life adventur action drama sciencefict thriller keanureev dinamey takeshikitano ice t dolphlundgren denisakiyama henryrollin barbarasukowa udoki tracytwe falconerabraham donfranck diegochamb sherrymil arthureng vonflor victoriateng warrensulatycki celinawu genemack jamieelman simonsinn caitlincarmodi erincarmodi douglaso keeff marlowvella howardszaf paulbrogren arthisambasivan michaela miranda coyoteshiv lynneadam michaelshear susantsagkari christophercomri robincrosbi glennbang nataliegray robertlongo tristarpictur alliancecommunicationscorpor
53,9482.0,Judge Dredd,judg dredd in a dystopian futur dredd the most famou judg a cop with instant field judiciari power is convict for a crime he did not commit while hi murder counterpart escap sciencefict sylvesterstallon dianelan armandassant robschneid j rgenprochnow maxvonsydow christopheradamson joannamil joanchen balthazargetti mauriceroev ianduri ewenbremn petermarink martinmcdougal mitchellryan scottwilson dannycannon hollywoodpictur cinergipicturesentertain
54,9344.0,Kids,kid a controversi portray of teen in new york citi which expos a deepli disturb world of sex and substanc abus the film focus on a sexual reckless freckl face boy name telli whose goal is to have sex with as mani differ girl as he can when jenni a girl who ha had sex onli onc test posit for hiv she know she contract the diseas from telli when jenni discov that telli s idea of safe sex is to onli have sex with virgin and is continu to pass the diseas onto other unsuspect girl jenni make it her busi to tri to stop him drama crime leofitzpatrick rosariodawson chlo sevigni justinpierc sajanbhagat billyvald billywaldeman javiernunez luisn ez christianbruna alexglen josephchan johnathanstacikim adrianebrown sarahhenderson jonabraham larryclark miramaxfilm
55,2293.0,Mallrats,mallrat both dump by their girlfriend two best friend seek refug in the local mall romanc comedi jasonle jeremylondon shannendoherti claireforlani benaffleck joeylaurenadam michaelrook jasonmew kevinsmith priscillabarn ren ehumphrey ethansuple stanle briano halloran sven olethorsen scottmosi waltflanagan bryanjohnson kevinsmith universalpictur gramercypictur alphavillefilm viewaskewproduct
56,9070.0,Mighty Morphin Power Rangers: The Movie,mighti morphin power ranger the movi power up with six incred teen who out maneuv and defeat evil everywher as the mighti morphin power ranger but thi time the power ranger may have met their match when they face off with the most sinist monster the galaxi ha ever seen action adventur sciencefict famili fantasi amyjojohnson jasondavidfrank davidyost johnnyyongbosch stevecardena karanashley paulschrier jasonnarvi paulfreeman gabriellefitzpatrick jamiecroft petermochri bryanspic twentiethcenturyfoxfilmcorpor sabanentertain toeicompani
57,1642.0,The Net,the net angela bennett is a freelanc softwar engin who live in a world of comput technolog when a cyber friend ask bennett to debug a new game she inadvert becom involv in a conspiraci that will soon turn her life upsid down while on vacat in mexico her purs is stolen she soon find that peopl and event may not be what they seem as she becom the target of an assassin her vacat is ruin she get a new passport at the u s embassi in mexico but it ha the wrong name ruth marx when she return to the u s to sort thing out she discov that ruth marx ha an unsavori past and a lengthi polic record to make matter wors anoth person ha assum her real ident crime drama mysteri thriller action sandrabullock jeremynortham dennismil wendygazel kenhoward dianebak raymckinnon danielschorr l scottcaldwel robertgossett kristinakrofft tonyperez genekirkwood christopherdarga charleswinkl juliapearlstein ricksnyd geraldbern tannisbenedict vaughnarmstrong wrent brown lynnblad israeljuarb juliavera lewisdixjr lilifland adamwinkl brian frankish wanda leeevan davidwinkl andrewamador juangarc a irwinwinkl columbiapictur
58,11472.0,Nine Months,nine month when he find out hi longtim girlfriend is pregnant a commit phobe realiz he might have to chang hi lifestyl for better or much much wors comedi hughgrant juliannemoor tomarnold joancusack jeffgoldblum robinwilliam miacottet joeysimmrin ashleyjohnson alexapenavega aislinroch priscillaalden edwardivori jamesbradi charlesmartinet emilyy kristindavi betsymonro zeldawilliam annabarnathan cherylleethorup violetcolumbu irenecolumbu chriscolumbu twentiethcenturyfoxfilmcorpor pictur
59,10802.0,Showgirls,showgirl a young drifter name nomi arriv in la vega to becom a dancer and soon set about claw and push her way to becom a top showgirl drama elizabethberkley kylemaclachlan ginagershon glennplumm robertdavi alanrachin ginaravera lintucci gregtravi alruscio patrickbristow williamshockley bobbiephillip deweyweb renariffel michellejohnston lisaboyl jackmcge carolinekeyjohnson juliepop jacobwitkin kristenknittl carrieanninaba paulverhoeven unitedartist lestudiocan carolcopictur
60,9348.0,Species,speci in the search for extra terrestri intellig project receiv a transmiss detail an alien dna structur along with instruct on how to splice it with human dna the result is sil a sensual but deadli creatur who can chang from a beauti woman to an armour plate kill machin in the blink of an eye sciencefict horror action natashahenstridg benkingsley michaelmadsen alfredmolina forestwhitak michellewilliam marghelgenberg jordanlund hertawar williamutay donfisch scottmckenna virginiamorri jayneluk davidk schroeder davidjensen estherscott shirleyprestia davidselburg melissabickerton lucyrodriguez scottsproul stogiekenyatta garybullock susanhaus williambumil carolinebarclay matthewashford anthonyguidera saralis whiphubley patriciabelch richardf leslieishii marlieseschneiderman robertmendelson pamelacook lisaliberati edston dendrietaylor kurtisburow danahe frankwelk justinarmao jellybeanben tez gregbronson jimmychunga james romang ttinger christopherivin zakknutson coatimundi jasonnewel rogerdonaldson metro goldwyn mayer mgm
61,281.0,Strange Days,strang day set in the year dure the last day of the old millennium the movi tell the stori of lenni nero an ex cop who now deal with data disc contain record memori and emot one day he receiv a disc which contain the memori of a murder kill a prostitut lenni investig and is pull deeper and deeper in a whirl of blackmail murder and rape will he surviv and solv the case crime drama sciencefict thriller ralphfienn angelabassett tomsizemor juliettelewi vincentd onofrio williamfichtn michaelwincott glennplumm brigittebako kellyhu richardedson josefsomm joeurla michaeljac kathrynbigelow lightstormentertain
62,3512.0,Under Siege 2: Dark Territory,under sieg dark territori a passeng train ha been hijack by an electron expert and turn into an untrac command center for a weapon satellit he ha plan to blow up washington dc and onli one man can stop him former navi seal casey ryback action thriller stevenseag ericbogosian everettmcgil katherineheigl petergreen patrickkilpatrick scottsow afifialaoui andyromano brendabakk sandrataylor geoffmurphi regencyenterpris warnerbro seagal nassoproduct victorcompanyofjapan jvc cuttingedgefilm
63,9560.0,A Walk in the Clouds,a walk in the cloud world war ii vet paul sutton fall for a pregnant and unw woman who persuad him dure their first encount to pose as her husband so she can face her famili drama romanc keanureev aitana nchez gij n anthonyquinn ang licaarag n evangelinaelizondo debramess giancarlogiannini freddyrodr guez alfonsoar u twentiethcenturyfoxfilmcorpor zuckerbrothersproduct
64,9804.0,Waterworld,waterworld in a futurist world where the polar ice cap have melt and made earth a liquid planet a beauti barmaid rescu a mutant seafar from a float island prison they escap along with her young charg enola and sail off aboard hi ship but the trio soon becom the target of a menac pirat who covet the map to dryland which is tattoo on enola s back adventur action kevincostn chaimgirafi rickavil r d call zittokazann jeannetripplehorn dennishopp jackblack zakesmoka jackkehl tinamajorino ritazohar gerardmurphi michaeljet kimcoat kevinreynold universalpictur gordoncompani davisentertain licht muellerfilmcorpor
65,76.0,Before Sunrise,befor sunris a dialogu marathon of a film thi fairytal love stori of an american boy and french girl dure a day and a night togeth in vienna their two heart collid drama romanc ethanhawk juliedelpi andreaeckert hannop schl karlbruckschwaig texrubinowitz ernimangold dominikcastel haymonmariabutting haroldwaiglein bilgejeschim kurti hansweingartn lieselyon peterilyhuem ottoreit hubertfabiankulter brankoandr constanzeschweig johnsloss alexandraseibel georgsch llhammer christianankowitsch wilbirgreit barbaraklebel wolfgangstaribach wolfganggl xam richardlinklat detourfilmproduct warnerbro
66,11017.0,Billy Madison,billi madison billi madison is the year old son of bryan madison a veri rich man who ha made hi live in the hotel industri billi stand to inherit hi father s empir but onli if he can make it through all grade week per grade to prove that he ha what it take to run the famili busi comedi adamsandl darrenmcgavin bridgettewilson bradleywhitford joshmostel normmacdonald markbeltzman larryhankin theresamerritt dinaplatia hrantalianak vincentmarino christopherkelk marcdonato chrisfarley stevebuscemi joycegordon tamradavi jackgiarraputoproduct
67,2292.0,Clerks,clerk conveni and video store clerk dant and randal are sharp wit potti mouth and bore out of their mind so in between needl custom the counter jockey play hockey on the roof visit a funer home and deal with their love live comedi briano halloran jeffanderson jasonmew kevinsmith lisaspoonhau marilynghigliotti scottmosi waltflanagan scottschiaffo davidklein edhapstak pattijeancsik johnhenrywesthead kimberlyloughran gracesmith kevinsmith miramaxfilm viewaskewproduct
68,1909.0,Don Juan DeMarco,don juan demarco john arnold demarco is a man who believ he is don juan the greatest lover in the world clad in a cape and mask demarco undergo psychiatr treatment with dr jack mickler to cure him of hi appar delus but the psychiatr session have an unexpect effect on the psychiatr staff and most profoundli dr mickler who rekindl the romanc in hi complac marriag romanc drama comedi johnnydepp marlonbrando fayedunaway g raldinepailha bobdishi rachelticotin talisasoto stephensing maritageraghti richardc sarafian tresahugh carmenargenziano jeremyleven newlinecinema americanzoetrop
69,8984.0,Disclosure,disclosur a comput specialist is su for sexual harass by a former lover turn boss who initi the act forc which threaten both hi career and hi person life drama thriller crime mysteri romanc michaeldougla demimoor donaldsutherland dylanbak jacquelinekim romamaffia carolinegoodal rosemaryforsyth dennismil suzieplakson nicholassadl donallogu barrylevinson warnerbro baltimorepictur
