name,movie_id
Steven Spielberg,85
Terry Gilliam,68
James Cameron,679
Sergio Leone,429
Bruce Robinson,13446
Sidney Lumet,389
David Lean,947
Stanley Kubrick,185
Robert Mulligan,595
Francis Ford Coppola,28
Sergio Leone,335
Richard Marquand,1892
Wim Wenders,144
Carol Reed,1092
Martin Scorsese,769
Ridley Scott,348
Sam Raimi,766
Luc Besson,175
Akira Kurosawa,11645
John Woo,10835
Alfred Hitchcock,539
John Landis,525
Francis Ford Coppola,240
Stanley Kubrick,600
Nick Park,530
Kenneth Branagh,10705
Miloš Forman,279
John Ford,3109
Sergio Leone,311
Martin Scorsese,1578
Woody Allen,703
Philip Kaufman,9549
Andrei Tarkovsky,1398
Wolfgang Petersen,387
George Roy Hill,9277
Hal Ashby,343
Hal Hartley,37291
Ingmar Bergman,490
Bill Forsyth,11235
James Cameron,218
Peter Jackson,763
Edward Zwick,9665
Tom Stoppard,18971
Woody Allen,696
Joel Coen,379
Peter Weir,207
Mike Nichols,37247
Orson Welles,1480
Luc Besson,9322
David Lean,826
Federico Fellini,422
Roman Polanski,829
Robert Wise,828
John Huston,3090
Peter Jackson,9964
Leo McCarey,3063
Savage Steve Holland,13667
Stanley Kubrick,694
Rob Reiner,235
Fritz Lang,832
Sam Raimi,765
John Sturges,5925
Michael Cimino,11778
Jean-Jacques Beineix,4485
Harold Ramis,137
Clint Eastwood,33
John Frankenheimer,982
Allan Moyle,8428
Frank Capra,212
Robert Zemeckis,105
Jon Avnet,1633
Franklin J. Schaffner,11202
Jim Jarmusch,1554
Katsuhiro Ōtomo,149
Russell Mulcahy,8009
Stuart Rosenberg,903
Jean-Paul Rappeneau,11673
Mel Brooks,3034
Jim Jarmusch,339
Zhang Yimou,10404
Charlie Chaplin,914
Samuel Armstrong,756
James Algar,756
William Roberts,756
Paul Satterfield,756
Hamilton Luske,756
Jim Handley,756
Ford Beebe,756
T. Hee,756
Wilfred Jackson,756
Ben Sharpsteen,756
Norman Ferguson,756
David Hand,756
Fred Zinnemann,288
Howard Hawks,910
Michael Lehmann,2640
Jeannot Szwarc,16633
William Wyler,665
Rob Reiner,11031
Godfrey Reggio,11314
Howard Deutch,15143
Steven Spielberg,89
Hal Ashby,10322
Richard Attenborough,783
Philip Kaufman,10644
James Ivory,11257
Martha Coolidge,14370
Alan Parker,12104
Roland Joffé,625
Lasse Hallström,8816
Fred M. Wilcox,830
Phil Alden Robinson,2323
John Huston,983
George Roy Hill,642
Wim Wenders,655
Wim Wenders,10341
Rob Reiner,639
Keoni Waxman,266022
John G. Young,168450
Doug Pray,30180
John Murlowski,31388
Susan Streitfeld,41801
Larry Bishop,66034
Jon Sherman,348138
Greta Schiller,96288
Herb Gardner,61536
Carl Prechezer,18762
David Fincher,8077
John Landis,814
Tony Randel,41671
Richard Fleischer,27214
Steve White,52263
John Murlowski,33519
Damiano Damiani,16235
Stuart Rosenberg,11449
Tom Bery,41848
Paul Morrissey,25944
Fred Walton,24913
Robert Wise,49126
John Schlesinger,32076
Alfred Hitchcock,571
Irvin S. Yeaworth Jr.,8851
Jeffrey Bloom,37843
Eric Red,32146
Robert Wise,30346
Francis Ford Coppola,6114
James Whale,229
Dan Curtis,13549
Bernard Rose,9529
Martin Scorsese,1598
J. Lee Thompson,11349
Brian De Palma,7340
Paul Schrader,6217
Wes Craven,377
F.W. Murnau,653
Augusto Caminito,28198
Mario Caiano,28198
Luigi Cozzi,28198
Klaus Kinski,28198
Maurizio Lucidi,28198
Richard Donner,794
Bob Rafelson,31640
Kevin Spacey,8744
Barbra Streisand,25189
Lars von Trier,145
Ole Bornedal,2212
Jonathan Frakes,199
Scott Hicks,7863
Billy Bob Thornton,12498
Brian Levant,9279
Michelangelo Antonioni,53234
Joe Berlinger,17204
Bruce Sinofsky,17204
Penny Marshall,21539
Hans Petter Moland,85589
Patrice Leconte,12709
Nicholas Hytner,20539
Stephen Herek,11674
Curzio Malaparte,199512
Claire Denis,64900
Renny Harlin,1573
Robert Wise,152
Nicholas Meyer,174
William Shatner,172
Nicholas Meyer,154
Leonard Nimoy,157
Leonard Nimoy,168
Tim Burton,364
Christopher Cain,11967
Geoff Murphy,9086
Randal Kleiser,621
Patricia Birch,9037
Dwight H. Little,10173
Albert Pyun,55687
Daniel J. Sullivan,168535
Andrew Davis,8845
Joseph H. Lewis,46681
Steven Spielberg,578
Jeannot Szwarc,579
Joe Alves,17692
Peter Segal,17795
Tim Burton,75
Alexander Payne,13891
Cameron Crowe,9390
Joel Coen,378
Ethan Coen,378
Barry Levinson,10896
Phil Alden Robinson,2322
Anjelica Huston,41240
Richard Attenborough,26949
Jerry Zaks,9819
Martin Donovan,49799
Rob Reiner,31908
Sidney Lumet,46027
Mike Judge,3179
Claude Chabrol,1802
Wes Craven,4232
Michael Mann,9361
Nora Ephron,2928
Robert Harling,30285
Kenneth Branagh,10549
Terry George,58102
Dan Ireland,18451
Albert Brooks,27265
André Téchiné,49935
Alan Parker,8818
Jane Campion,36758
Nicolas Roeg,36040
Murray Lerner,74239
Dwight H. Little,9415
Ralph Ziman,55146
Arthur Penn,303693
Fred Schepisi,12145
Robert Young,12145
George T. Miller,42424
Robert Butler,34314
Michael Rymer,2892
Stanley Tong,9404
Roger Christian,85242
Dennis Dugan,9622
Thomas Carter,8860
François Dupeyron,197537
Steven Paul,66597
Andrew Birkin,14832
Roger Donaldson,9619
Peter Baldwin,40506
E. Max Frye,31000
Jeremiah S. Chechik,4104
Steve James,26306
Stefan Schwietert,203829
Tomás Gutiérrez Alea,43775
Juan Carlos Tabío,43775
Bryan Spicer,14908
Jan Svěrák,784
Vondie Curtis-Hall,12489
Christopher Guest,16448
Sergei Bodrov Jr.,55936
Ken Kwapis,17894
Richard Linklater,28059
Craig Rosenberg,58911
R. Paul Miller,17949
Andy Tennant,1968
Paul Schrader,61563
Clint Eastwood,66
Bob Spiers,20735
Stephen Kessler,11419
Carl Reiner,25796
David Lynch,638
John Singleton,25624
Mike Newell,9366
Merzak Allouache,60083
Jeff Pollack,21915
Peter Spirer,90928
Mark Christopher,50091
Peggy Rajski,50091
Nickolas Perry,50091
Tom DeCerchio,50091
John Irvin,18420
Tamra Davis,19952
John Pasquin,9446
Mira Nair,28005
Betty Thomas,9403
Theodore Witcher,27322
Phillip Noyce,10003
Bille August,9311
Stephen Frears,11844
David Cronenberg,884
Greg Mottola,49806
Tom Shadyac,1624
Rolf de Heer,88423
Gregory Nava,16052
Alan J. Pakula,4477
Mark Dindal,24662
Robert Townsend,18423
Emma-Kate Croghan,76996
Shuki Levy,6499
David Winning,6499
Bernard Rose,50512
Tsui Hark,9405
Pat O'Connor,12723
Luis Llosa,9360
George Armitage,9434
Leslie Greif,118991
Lynne Stopkewich,21626
Tom Schulman,13982
Angela Pope,93946
Bruce Beresford,77223
Jack Green,31465
Alex Sichel,12793
Seth Zvi Rosenfeld,102878
Nana Dzhordzhadze,105763
David Mirkin,9611
Chen Kaige,47694
Mick Jackson,10357
Peter Duncan,9977
Jay Roach,816
Jonathan Mostow,2163
Gregor Nicholas,124680
Daniel Taplitz,16399
Mo Ogrodnik,124843
Kiefer Sutherland,31017
L.A. Puopolo,24645
Ronny Yu,49478
Ivan Reitman,12499
Luc Besson,18
Gregg Araki,1811
Kevin Bacon,109614
Rusty Cundieff,60082
Margarethe von Trotta,105045
Agnès Varda,53023
Joe Mantello,64802
Masayuki Suo,11239
Dee McLachlan,50850
Duncan McLachlan,50850
Kevin Allen,15321
Griffin Dunne,2058
Mark Herman,9450
David Hare,125021
Steven Spielberg,330
Jacques Doillon,38523
Steven Soderbergh,16375
Dale Rosenbloom,33660
Emilio Estevez,59232
Clare Peploe,45671
Jonathan Lynn,17770
Caroline Thompson,15170
Simon West,1701
Julia Dyer,201445
Peter Greenaway,26422
Laetitia Masson,124642
Jan de Bont,1639
Robert Patton-Spruill,49235
Adrienne Shelly,106129
Dana Lustig,107743
Joel Schumacher,415
Paul Weiland,65889
Jim Wilson,11103
Ron Clements,11970
John Musker,11970
Stephen T. Kay,34941
Yvonne Rainer,407992
P.J. Hogan,8874
Shinya Tsukamoto,17991
Cédric Klapisch,11956
Jean-Luc Godard,266
John Woo,754
Eric Schaeffer,37567
Mohsen Makhmalbaf,43771
Tony Gatlif,124834
Scott Michell,249358
Jean-Luc Godard,111367
Barry Sonnenfeld,607
Martha Coolidge,18080
William Dear,38225
Michael Ritchie,17834
Robert Zemeckis,686
Shirley Barrett,65046
Ridley Scott,4421
John Milius,9387
Sam Weisman,10603
James Mangold,2142
Paul W.S. Anderson,8413
Mark A.Z. Dippé,10336
Charles Martin Smith,20737
Glenn Gordon Caron,9413
Neil LaBute,14585
Sam Pillsbury,18519
Mike Leigh,49462
Richard Donner,8834
Barbet Schroeder,9458
Kenneth Johnson,8854
Nick Cassavetes,38295
Bill Duke,22073
Andy Cadiff,37244
Guillermo del Toro,4961
Brett Ratner,9416
Marco Brambilla,26180
John Nicolella,17832
Wolfgang Petersen,9772
Kevin Reynolds,6072
John McTiernan,1669
Gus Van Sant,468
Tony Vitale,32519
Miguel Arteta,108401
Frank Oz,10806
Lee Tamahori,9433
Mimi Leder,6623
Curtis Hanson,2118
Jean-Jacques Annaud,978
Gary Fleder,9437
"George Tillman, Jr.",29461
Matthew Harrison,56651
Robert Kurtzman,10351
Jocelyn Moorhouse,66588
David Fincher,2649
Félix Enríquez Alcalá,14289
Oliver Stone,10155
John Patrick Kelley,75250
Mark Joffe,20457
Christian Duguay,18355
Keith Samples,33657
Victor Nunez,55306
Ang Lee,68924
Gavin Wilding,36434
Kevin Smith,2255
Lionel C. Martin,28353
Peter Cattaneo,9427
Nancy Meckler,172545
John Madden,17589
Jim Gillespie,3597
Taylor Hackford,1813
Stuart Gillard,36797
Andy Wilson,12628
Mark Waters,33344
Errol Morris,25099
Agnieszka Holland,45019
Guy Ferland,63437
Jim Jarmusch,62422
Andrew Niccol,782
Charles Sturridge,29911
Joe Chappelle,9827
Beeban Kidron,1959
John O'Hagan,251481
Danny Boyle,8067
Morgan J. Freeman,125052
Kasi Lemmons,45153
Jeb Stuart,10871
Jim Kouf,14398
Ivan Reitman,10890
Claire Denis,99002
Mel Smith,1281
Robert Downey Sr.,32332
Costa-Gavras,9770
Mike Figgis,12616
Sally Potter,34838
Michael Winterbottom,14905
Josh Pate,14583
Jonas Pate,14583
Francis Ford Coppola,11975
Paul Thomas Anderson,4995
Peter Weir,9281
John Badham,45928
Paul Verhoeven,563
Sidney Lumet,61337
Wayne Wang,19931
Alex Zamm,31535
Peter Howitt,10215
John R. Leonetti,9823
Peter Weir,37165
Iain Softley,45609
Marleen Gorris,38904
Billy Hopkins,45565
Jon Avnet,9407
Michael Caton-Jones,4824
Gary Goldman,9444
Don Bluth,9444
Jon Amiel,9414
Jean-Pierre Jeunet,8078
Scott Harris,29938
Steven Spielberg,11831
Robert Duvall,2895
Agnès Merlet,39177
Sean Mathias,19601
Ash Baron-Cohen,124606
Louis Saïa,42832
Neil Jordan,22797
Woody Allen,2639
Les Mayfield,9574
Bryan Spicer,10371
Gus Van Sant,489
Michael Lindsay-Hogg,167738
Raja Gosnell,9714
Martin Kitrosser,170430
Clint Eastwood,8197
Gore Verbinski,6283
Cindy Sherman,49728
Wes Craven,4233
Rodney Gibbons,191874
Atom Egoyan,10217
Bret McCormick,438108
James Cameron,597
Roger Spottiswoode,714
Seth Michael Donsky,52537
Gaël Morel,12799
Richard Friedenberg,62394
Kevin Costner,9922
Robert Redford,547
Alan Rickman,25994
Quentin Tarantino,184
Martin Scorsese,9746
Stanley Tong,9438
Joel Coen,115
Alan Rudolph,26941
Alain Berliner,27103
Alfonso Cuarón,9410
Sean McNamara,32302
George Mendeluk,216794
Darin Scott,88863
Joseph Dorman,154821
Dean Semler,41417
Penelope Spheeris,12538
Barry Levinson,586
Alex Proyas,2666
John Duigan,46338
Manny Coto,54007
Mikael Salomon,11258
Tamra Davis,9490
Gregory Hoblit,9411
Stefan Schwartz,25719
Greg Spence,9033
Wong Kar-wai,11220
Bruno Barreto,21253
Bob Spiers,6116
Stephen Sommers,9457
Brian Evans,281289
Bret Michaels,43911
Charlie Peters,39424
Alexander Sokurov,44361
Antoine Fuqua,11702
Michael Radford,2923
Mark Pavia,12238
John Landis,11568
Shinya Tsukamoto,41577
Millicent Shelton,66894
Frank Coraci,11003
Barry Levinson,10153
Michael Paxton,49645
Robert Dornhelm,47112
Roberto Benabib,102732
Volker Schlöndorff,30949
James L. Brooks,2898
Abel Ferrara,9558
Kari Skogland,320011
Robert Benton,26269
Stuart Baird,11808
Stephan Elliott,6970
Richard Kwietniowski,47452
Jorge Fons,18205
Zalman King,36943
David Breashears,21736
Stephen Judson,21736
Greg MacGillivray,21736
Jonathan Darby,17941
Peter O'Fallon,10668
Randall Wallace,9313
Richard Linklater,42807
John McNaughton,617
John Roberts,36568
John N. Smith,37272
Takeshi Kitano,5910
Mike Nichols,9440
Bob Gosse,53092
M. Night Shyamalan,32911
Boaz Yakin,44308
Howard Goldberg,124821
James Toback,32456
Edward Burns,93350
Jonathan Demme,62695
Lesli Linka Glatter,32144
Nicholas Hytner,17127
Steve Boyum,40688
Stephen Gyllenhaal,17133
Ice Cube,19848
Steve Gomer,17644
Michael Moore,1774
Wayne Wang,30265
Stephen Hopkins,2157
Craig Lahiff,70581
Harold Becker,8838
David Mamet,29193
Brad Silberling,795
Whit Stillman,16980
Howard Deutch,27472
Michael Lehmann,47881
Spike Lee,9469
Robert Altman,12488
Nick Gomez,98499
Barnet Kellman,81367
Pedro Almodóvar,267
Jake Kasdan,16148
Gary Oldman,21252
John Johnson,73135
Peter Hewitt,9449
Anthony Hickox,6264
Julie Davis,90414
David DeCoteau,188870
Juan José Campanella,215373
Alan Smithee,78149
Arthur Hiller,78149
Doug Ellin,15513
Todd Holland,31220
Nick Broomfield,13907
Tom DiCillo,29825
Sammo Hung,10622
Abbas Kiarostami,30020
Mike van Diem,17139
Pål Sletaune,34582
Peter Medak,10216
John Warren,9771
Larry David,24560
Barbara Kopple,76330
Kirk Wong,9448
Carl Schenkel,38618
Kevin Hooks,18316
Tim McCanlies,78373
Leonid Boyko,77514
Vyacheslav Krishtofovich,77514
Michael Winterbottom,49474
Bille August,4415
James F. Robinson,39467
Jill Sprecher,55561
Mimi Leder,8656
Rodney Gibbons,209345
Daisy von Scherler Mayer,58680
Thom Fitzgerald,35161
John Duigan,35796
Frederik Du Chau,18937
Roland Emmerich,929
Warren Beatty,9452
Terry Gilliam,1878
Don Roos,9844
Michael Martin,40505
Christopher Guest,14342
Forest Whitaker,9715
Erik Skjoldbjærg,26610
Antonio Tibaldi,20064
Scott Reynolds,40961
Andrew Davis,1965
Caroline Link,312
Ivan Reitman,6068
Harry Elfont,15037
Deborah Kaplan,15037
Des McAnuff,50043
Lisa Cholodenko,37636
David Leland,17044
Lavinia Currier,60951
Majid Majidi,21334
Tim Kirkman,416437
Tiffanie DeBartolo,32284
Christopher Scott Cherot,51955
Hal Hartley,37410
Manuel Pradal,47481
Noah Baumbach,53765
Tony Bancroft,10674
Barry Cook,10674
Marc Evans,136134
Rob Bowman,846
Paddy Breathnach,12655
Betty Thomas,3050
Steven Soderbergh,1389
Peter Weir,11020
Chris Eyre,20862
Manoel de Oliveira,108548
Vincent Gallo,9464
Michael Bay,95
Richard Donner,944
Daisy von Scherler Mayer,35680
Joe Dante,11551
Darren Aronofsky,473
Susan Skoog,102304
Bobby Farrelly,544
Peter Farrelly,544
Edward D. Wood Jr.,10513
William A. Wellman,28966
Harry Beaumont,65203
Lewis Milestone,143
Wesley Ruggles,42861
Edmund Goulding,33680
Frank Lloyd,56164
Frank Lloyd,12311
Robert Z. Leonard,43277
William Dieterle,43278
Frank Capra,34106
John Ford,43266
William Wyler,27367
Leo McCarey,17661
Billy Wilder,28580
William Wyler,887
Elia Kazan,33667
Laurence Olivier,23383
Robert Rossen,25430
Cecil B. DeMille,27191
Fred Zinnemann,11426
Elia Kazan,654
Delbert Mann,15919
Jerome Robbins,1725
Robert Wise,1725
Tony Richardson,5769
Fred Zinnemann,874
Norman Jewison,10633
Carol Reed,17917
John Schlesinger,3116
William Friedkin,1051
John G. Avildsen,1366
Robert Benton,12102
Robert Redford,16619
Hugh Hudson,9443
James L. Brooks,11050
Sydney Pollack,606
Bernardo Bertolucci,746
Barry Levinson,380
Bruce Beresford,403
Woody Allen,11485
Alan J. Pakula,466
Alex Cox,13820
Whit Stillman,15389
Jim Henson,13597
John Hughes,2108
Jack Sholder,10014
Chuck Russell,10072
Renny Harlin,10131
Stephen Hopkins,10160
Rachel Talalay,11284
Sean S. Cunningham,4488
Steve Miner,9725
Steve Miner,9728
Joseph Zito,9730
Danny Steinmann,9731
Tom McLoughlin,10225
John Carl Buechler,10281
Rob Hedden,10283
John Carpenter,948
Rick Rosenthal,11281
Tommy Lee Wallace,10676
Dwight H. Little,11357
Dominique Othenin-Girard,11361
Paul Lynch,36599
Bruce Pittman,39929
Peter R. Simpson,41828
Ron Oliver,41828
Clay Borris,41769
Tom Holland,10585
John Lafia,11186
Jack Bender,11187
Tobe Hooper,609
Brian Gibson,11133
Gary Sherman,10306
William Friedkin,9552
John Boorman,11586
William Peter Blatty,11587
Richard Donner,941
Richard Donner,942
Richard Donner,943
Joe Dante,927
Joe Dante,928
Richard Donner,9340
Martin Campbell,9342
Theresa Connelly,38509
Michael Oblowitz,60033
Richard Fleischer,12101
Fritz Lang,19
Robert Zemeckis,165
Robert Zemeckis,196
Ronald Neame,551
Irwin Allen,551
Gary Nelson,16084
Robert Stevenson,17984
Vincent McEveety,22328
Jack Donohue,32611
Austen Jewell,32611
David Hand,3170
James Algar,3170
Samuel Armstrong,3170
William Roberts,3170
Paul Satterfield,3170
Graham Heid,3170
Norman Wright,3170
Akira Kurosawa,346
Stephen Frears,859
David Lynch,841
Martin Scorsese,11051
Francis Ford Coppola,242
Michael Tolkin,1411
Adrian Lyne,9769
David Nutter,9424
Jim Abrahams,9835
Steven Spielberg,857
Tommy O'Haver,17539
Zhang Yuan,44322
Vincent McEveety,22777
Robert Butler,20173
Ted Berman,10957
Richard Rich,10957
Gary Nelson,9570
Robert Stevenson,16249
Rupert Wainwright,13962
Norman Tokar,14612
Norman Tokar,19378
Jeff Blyth,65157
Robert Butler,29228
Charles Jarrott,19379
Sam Weisman,11164
Robert Stevenson,18887
Steven Hilliard Stern,40866
Mikael Salomon,24736
Randal Kleiser,10122
Robert Stevenson,24816
Ron Clements,9994
Burny Mattinson,9994
David Michener,9994
John Musker,9994
Norman Tokar,25445
Vincent McEveety,12129
Vincent McEveety,14140
Kenny Ortega,10439
Randal Kleiser,11158
Joe Johnston,9354
Robert Butler,28736
Robert Stevenson,34774
Fletcher Markle,37969
F. Gary Gray,9631
Nancy Meyers,9820
David Zucker,14013
Sarah Kelly,36606
Sandra Goldbacher,96196
Benoît Jacquot,98505
Michael Moore,1779
Woody Allen,10849
Jacques Tourneur,678
David Lean,907
Ingmar Bergman,5961
Peter Masterson,47908
Bruce Beresford,42121
Roger Spottiswoode,2887
Joe Dante,11974
Kevin Reynolds,20348
Liliana Cavani,26648
István Szabó,11911
David Lynch,793
Jeremy Kagan,35144
Wolfgang Reitherman,9325
Robert Stevenson,43037
Hamilton Luske,10340
Wilfred Jackson,10340
Clyde Geronimi,10340
Ron Clements,10144
John Musker,10144
Stephen Herek,10414
Brian Henson,10437
Kenny Ortega,15300
Hamilton Luske,12230
Wolfgang Reitherman,12230
Clyde Geronimi,12230
Phillip Borsos,13380
Clyde Geronimi,10693
Wilfred Jackson,10693
Hamilton Luske,10693
Robert Altman,11335
Hendel Butoy,11135
Mike Gabriel,11135
John Lounsbery,11319
Wolfgang Reitherman,11319
Art Stevens,11319
John Hough,14822
Alan Zaslove,15969
Tad Stones,15969
Toby Shelton,15969
Walter Murch,13155
Joe Johnston,10249
Robert Stevenson,15943
Clyde Geronimi,10882
Wolfgang Reitherman,10882
Les Clark,10882
Eric Larson,10882
Jack Clayton,24808
Robert Stevenson,19762
Harve Foster,13850
Wilfred Jackson,13850
Ron Howard,2619
Xavier Koller,65158
Walt Disney,53565
Jeremiah S. Chechik,41841
Tim Hunter,27332
Steven Lisberger,97
Thomas Carter,10419
Steve Miner,11675
Mick Jackson,2107
Carl Reiner,6471
Carl Reiner,9442
Carl Reiner,11591
Lawrence Kasdan,13697
Ralph S. Singleton,19158
Francis Ford Coppola,227
Steven Spielberg,87
Ralph Bakshi,123
Michael Radford,9314
David Cronenberg,11336
Stephen King,9980
Fraser Clarke Heston,10657
Lewis Teague,10489
Fritz Kiersch,10823
Gary Goldman,11497
Don Bluth,11497
Dan Kuenster,11497
Barry Sonnenfeld,2907
Andy Tennant,9454
Brian De Palma,8688
Jesse Peretz,118452
John Hamburg,16155
Ulrike Koch,48894
Louis Malle,23954
Ingmar Bergman,12761
Mike Nichols,396
Chris Columbus,14367
John Hughes,11814
Richard Fleischer,16081
Jerry Lewis,18331
Charles A. Nichols,15171
Iwao Takamoto,15171
Martin Rosen,11837
Don Bluth,11704
Jim Henson,11639
Frank Oz,11639
Don Bluth,4978
Phil Nibbelink,10380
Simon Wells,10380
Ridley Scott,11976
John Hughes,15144
Howard Deutch,11522
Joel Schumacher,11557
Michael Chapman,13853
Steve Miner,11415
Ethan Wiley,37530
Jamie Uys,8393
Jamie Uys,11937
Richard Martin,21661
Jeremiah S. Chechik,9320
Kevin Rodney Sullivan,33644
Tamara Jenkins,14662
Pupi Avati,125124
Bigas Luna,115872
Chuck Parello,39930
John McNaughton,10692
Roman Polanski,805
Wolfgang Petersen,34584
George T. Miller,34636
John De Bello,2182
Peter George,28070
Neil LaBute,77469
Joseph Ruben,10278
Stephen Norrington,36647
Randa Haines,17915
Alan Cohn,14557
Pat Proft,9417
Brad Anderson,41469
Sarah Kernochan,19381
Vincent Ward,34637
Tim Burton,4011
Henry Jaglom,161795
Alfred Hitchcock,1580
Alfred Hitchcock,5854
Alfred Hitchcock,573
Alfred Hitchcock,2370
Alfred Hitchcock,5780
Alfred Hitchcock,506
Alfred Hitchcock,22527
Alfred Hitchcock,574
Alfred Hitchcock,11219
Alfred Hitchcock,30159
Alfred Hitchcock,845
Alfred Hitchcock,1978
Mark Christopher,3682
Bill Plympton,51942
Gregory Nava,46702
Robert Bierman,54795
François Ozon,46748
Ron Howard,847
Brian De Palma,117
Bob Saget,14577
Tsui Hark,37498
William Nicholson,38621
Iara Lee,59138
Danny Cannon,28047
Alfred Hitchcock,4175
Alfred Hitchcock,31667
Alfred Hitchcock,13321
Alfred Hitchcock,21734
Alfred Hitchcock,31997
Alfred Hitchcock,24197
Alfred Hitchcock,11462
Alfred Hitchcock,31995
Alfred Hitchcock,940
Alfred Hitchcock,2762
Alfred Hitchcock,12684
Alfred Hitchcock,2761
Alfred Hitchcock,8208
Alfred Hitchcock,52907
Alfred Hitchcock,15007
Alfred Hitchcock,36049
Alfred Hitchcock,52748
Alfred Hitchcock,75793
Jack Hulbert,75793
Paul Murray,75793
André Charlot,75793
Alfred Hitchcock,47695
Alfred Hitchcock,31930
Alfred Hitchcock,20213
Alfred Hitchcock,543
Alfred Hitchcock,36054
Francis Lee,143750
Alfred Hitchcock,52782
Alfred Hitchcock,36055
Alfred Hitchcock,36056
Alfred Hitchcock,2760
Alfred Hitchcock,64398
John Dahl,10220
Vincenzo Natali,431
Timothy Hutton,31641
Troy Byer,223318
Lance Hool,69848
Mark Steven Johnson,22796
Robert Towne,22256
